City_Id,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,gulsehir,38.7459,34.6252,13.18,44,0,4.12,TR,1699737578
277,walsrode,52.8667,9.6,7.83,91,100,4.23,DE,1699737579
278,humaita,-7.5061,-63.0208,35.74,37,79,0.78,BR,1699737579
279,kingston,17.997,-76.7936,30.69,74,29,3.13,JM,1699737442
280,infantes,38.7367,-3.0122,11.68,90,100,5.11,ES,1699737579
281,olonkinbyen,70.9221,-8.7187,1.11,92,100,5.01,SJ,1699737579
282,mangaratiba,-22.9597,-44.0406,24.72,82,45,1.38,BR,1699737579
283,mikhaylovsk,45.1283,42.0256,9.32,76,0,7.15,RU,1699737580
284,carutapera,-1.195,-46.02,27.14,73,28,4.14,BR,1699737580
285,floro,61.5996,5.0328,5.54,75,33,4.12,NO,1699737580
286,west bay,19.3667,-81.4167,31.04,80,20,6.17,KY,1699737580
287,jian'ou,27.0469,118.3253,15.68,98,100,1.14,CN,1699737580
288,vilyuchinsk,52.9306,158.4028,1.15,72,66,15.76,RU,1699737580
289,nikolayevsk-on-amure,53.1406,140.73,-11.74,85,97,4.76,RU,1699737581
290,tangalle,6.024,80.7911,25.25,90,100,1.57,LK,1699737581
291,caburan,5.9181,125.6411,26.49,79,76,2.71,PH,1699737581
292,nagato,34.3833,131.2,13.01,72,100,6.22,JP,1699737581
293,samana,19.2056,-69.3369,26.12,94,75,3.09,DO,1699737581
294,tutong,4.8,114.65,25.05,90,100,1.6,BN,1699737581
295,tsiombe,-25.3,45.4833,20.72,68,0,7.24,MG,1699737581
296,alice springs,-23.7,133.8833,25.75,57,6,3.6,AU,1699737291
297,mandalgovi,45.7625,106.2708,-9.69,40,0,3.46,MN,1699737582
298,bratsk,56.1325,101.6142,-11.73,81,7,1.99,RU,1699737582
299,waddan,29.1614,16.139,22.36,24,0,1.78,LY,1699737582
300,saint-philippe,-21.3585,55.7679,22.77,85,25,4.58,RE,1699737582
301,palapag,12.5458,125.1147,25.49,89,50,1.83,PH,1699737582
302,santa cruz,-17.8,-63.1667,36.7,43,20,10.29,BO,1699737304
303,sekong,-6.3996,106.0252,23.5,93,87,0.91,ID,1699737582
304,pamandzi,-12.7967,45.2794,26.88,83,0,1.54,YT,1699737583
305,thakhek,17.4103,104.8307,22.57,89,7,1.34,LA,1699737583
306,severo-yeniseyskiy,60.3725,93.0408,-6.9,95,100,0.89,RU,1699737583
307,naze,28.3667,129.4833,15.51,85,98,6.26,JP,1699737583
308,boyolangu,-8.1181,111.8935,24.23,90,66,1.49,ID,1699737583
309,zhanaozen,43.3,52.8,7.23,67,6,3.26,KZ,1699737583
310,utrik,11.2278,169.8474,27.4,84,100,7.91,MH,1699737583
311,lesnikovo,55.2822,65.3175,3.21,91,89,2.79,RU,1699737583
312,tarnby,55.6303,12.6004,7.99,91,100,1.54,DK,1699737584
313,farasan,16.7022,42.1183,29.44,66,6,4.32,SA,1699737584
314,shakawe,-18.3667,21.85,27.32,27,56,1.72,BW,1699737584
315,bikenibeu village,1.3673,173.1241,27.98,89,100,5.66,KI,1699737584
316,pacific grove,36.6177,-121.9166,23.47,49,0,3.09,US,1699737374
317,port saint john's,-31.6229,29.5448,19.78,87,98,6.41,ZA,1699737584
318,nuuk,64.1835,-51.7216,-4.66,74,39,4.63,GL,1699737472
319,rabaul,-4.1967,152.1721,25.73,78,88,5.15,PG,1699737431
320,lamu,-2.2717,40.902,24.12,84,23,2.65,KE,1699737585
321,fort st. john,56.2499,-120.8529,4.94,60,75,5.66,CA,1699737585
322,karratha,-20.7377,116.8463,22.75,61,5,5.4,AU,1699737585
323,siwa oasis,29.2041,25.5195,21.78,49,0,0.86,EG,1699737585
324,chalatenango,14.0333,-88.9333,31.98,75,42,0.33,SV,1699737585
325,along,28.1667,94.7667,13.87,70,4,0.79,IN,1699737450
326,saint-pierre,-21.3393,55.4781,22.82,83,75,2.06,RE,1699737586
327,rivera,-30.9053,-55.5508,26.69,87,76,1.78,UY,1699737357
328,fayetteville,35.0527,-78.8784,11.51,88,100,2.06,US,1699737311
329,egilsstadir,65.2653,-14.3948,-8.05,93,0,3.09,IS,1699737586
330,coxen hole,16.3244,-86.5366,29.6,84,20,3.09,HN,1699737586
331,tikrit,34.6071,43.6782,21.98,33,93,2.34,IQ,1699737586
332,port-vila,-17.7338,168.3219,21.78,94,100,2.06,VU,1699737587
333,rocha,-34.4833,-54.3333,21.72,68,0,3.83,UY,1699737511
334,brokopondo,4.75,-55.1667,30.69,60,65,3.76,SR,1699737587
335,nogliki,51.8333,143.1667,-10.37,80,97,6.71,RU,1699737587
336,gisborne,-38.6533,178.0042,17.18,55,0,1.27,NZ,1699737587
337,pekanbaru,0.5333,101.45,25.18,100,89,2.06,ID,1699737587
338,qarqaraly,49.4058,75.4742,3.21,86,100,4.66,KZ,1699737588
339,cole harbour,44.6724,-63.4751,3.87,88,64,2.24,CA,1699737588
340,nadi,-17.8,177.4167,29.0,58,75,4.63,FJ,1699737588
341,san patricio,28.017,-97.5169,15.97,88,100,2.94,US,1699737588
342,canico,32.6333,-16.85,22.35,82,75,2.57,PT,1699737588
343,kruisfontein,-34.0033,24.7314,15.07,78,7,7.44,ZA,1699737588
344,riviere-du-loup,47.8304,-69.5342,0.49,69,86,1.54,CA,1699737526
345,pontes e lacerda,-15.2261,-59.3353,36.22,31,88,1.7,BR,1699737589
346,kamaishi,39.2667,141.8833,4.45,78,44,2.15,JP,1699737368
347,ofunato,39.0717,141.7167,3.85,85,42,2.76,JP,1699737589
348,lazaro cardenas,17.9583,-102.2,29.64,67,4,3.85,MX,1699737589
349,uyskoye,54.3775,60.0047,3.69,97,100,3.42,RU,1699737589
350,sola,-13.8833,167.55,25.37,94,100,6.69,VU,1699737589
351,coquimbo,-29.9533,-71.3436,17.85,63,0,6.69,CL,1699737589
352,reggane,26.7158,0.1714,25.34,21,0,4.86,DZ,1699737590
353,traverse city,44.7631,-85.6206,7.11,66,100,2.06,US,1699737379
354,hovd,48.0056,91.6419,-5.61,98,100,0.94,MN,1699737342
355,kataba,13.9833,44.3833,15.9,61,54,1.42,YE,1699737590
356,saint-leu,-21.15,55.2833,22.48,81,20,5.48,RE,1699737590
357,boa vista,2.8197,-60.6733,34.99,41,40,3.6,BR,1699737590
358,nova sintra,14.8667,-24.7167,22.78,70,35,5.39,CV,1699737590
359,alofi,-19.0595,-169.9187,22.94,94,100,8.75,NU,1699737590
360,paranhos,-23.8928,-55.4311,34.07,36,74,3.27,BR,1699737590
361,san luis de la loma,17.2706,-100.8939,29.66,71,14,2.27,MX,1699737591
362,ubinskoye,55.3068,79.6802,0.18,97,100,2.85,RU,1699737591
363,vylkove,45.4021,29.586,13.63,65,31,8.81,UA,1699737591
364,turabah,21.2141,41.6331,20.81,29,0,6.01,SA,1699737591
365,chapayevsk,52.9771,49.7086,1.7,82,40,1.04,RU,1699737591
366,kailua-kona,19.6406,-155.9956,28.06,77,75,3.09,US,1699737591
367,pyt-yakh,60.7499,72.8582,-0.19,98,100,2.6,RU,1699737591
368,yaransk,57.3033,47.8861,1.06,94,100,3.28,RU,1699737591
369,carbonear,47.7332,-53.2148,3.57,90,100,9.12,CA,1699737592
370,lionel town,17.8101,-77.2406,29.44,71,30,5.55,JM,1699737592
371,pasni,25.2631,63.471,25.14,52,32,1.92,PK,1699737592
372,motygino,58.1831,94.7592,-7.9,85,100,0.89,RU,1699737592
373,ruteng,-8.6136,120.4721,16.51,84,55,0.52,ID,1699737592
374,bam,29.106,58.357,18.19,30,51,1.14,IR,1699737420
375,klaksvik,62.2266,-6.589,2.51,61,95,6.59,FO,1699737592
376,puerto armuelles,8.2833,-82.8667,28.99,84,100,3.13,PA,1699737592
377,la sarre,48.8002,-79.1996,-3.11,87,100,1.68,CA,1699737340
378,yaren,-0.5472,166.916,28.28,84,100,13.68,NR,1699737593
379,el granada,37.5027,-122.4694,24.4,61,0,6.17,US,1699737415
380,golden gate,26.1879,-81.6951,31.7,64,40,3.6,US,1699737593
381,punta arenas,-53.15,-70.9167,8.06,57,0,8.75,CL,1699737348
382,sibolga,1.7427,98.7792,24.61,91,100,0.93,ID,1699737593
383,aripuana,-9.1667,-60.6333,33.04,45,100,1.42,BR,1699737593
384,kosciusko,33.0576,-89.5876,15.79,60,100,3.0,US,1699737593
385,antonio enes,-16.2325,39.9086,24.4,76,1,3.01,MZ,1699737593
386,bengkulu,-3.8004,102.2655,23.75,93,92,0.94,ID,1699737594
387,concepcion,-36.827,-73.0498,12.89,50,20,6.69,CL,1699737594
388,acarau,-2.8856,-40.12,26.32,74,0,7.87,BR,1699737594
389,mozarlandia,-14.7447,-50.5706,34.66,26,85,2.23,BR,1699737594
390,vicksburg,32.3526,-90.8779,16.85,72,100,3.6,US,1699737594
391,fomboni,-12.28,43.7425,26.93,78,22,3.91,KM,1699737594
392,la passe,45.5549,-0.8967,13.88,98,100,5.84,FR,1699737594
393,san rafael,-34.6177,-68.3301,27.76,18,37,3.53,AR,1699737320
394,harper,4.375,-7.7169,25.69,87,53,2.97,LR,1699737595
395,mogok,22.9167,96.5,14.98,87,0,0.74,MM,1699737595
396,nova vicosa,-17.8919,-39.3719,25.91,73,0,7.83,BR,1699737595
397,pacasmayo,-7.4006,-79.5714,21.89,73,27,7.0,PE,1699737595
398,champerico,14.3,-91.9167,35.3,74,13,2.34,GT,1699737595
399,yasothon,15.75,104.1333,24.02,85,34,3.02,TH,1699737595
400,nanao,37.05,136.9667,7.4,74,100,4.31,JP,1699737595
401,druskininkai,54.0167,23.9667,6.49,94,100,2.27,LT,1699737596
402,palmas de monte alto,-14.2672,-43.1619,31.07,23,15,2.64,BR,1699737596
403,berdigestyakh,62.0989,126.6992,-8.91,92,100,4.72,RU,1699737597
404,soio,-6.1349,12.3689,25.91,83,90,2.07,AO,1699737532
405,ostrogozhsk,50.8664,39.0756,7.22,67,100,8.12,RU,1699737598
406,mana,5.6592,-53.7767,27.53,78,9,7.1,GF,1699737598
407,isiro,2.7739,27.616,19.68,99,100,0.88,CD,1699737598
408,rabigh,22.7986,39.0349,29.46,52,42,1.31,SA,1699737598
409,aykhal,66.0,111.5,-14.84,95,82,3.21,RU,1699737359
410,bayanhongor,46.7167,100.1167,-16.66,59,10,1.95,MN,1699737598
411,meulaboh,4.1363,96.1285,24.79,90,100,1.11,ID,1699737599
412,puerto san jose,13.9256,-90.8244,30.36,71,27,2.67,GT,1699737599
413,hola,51.5377,23.1902,6.1,92,100,2.76,PL,1699737599
414,mahenge,-8.6833,36.7167,18.71,92,99,0.52,TZ,1699737599
415,conception bay south,47.4999,-52.9981,3.19,91,100,9.52,CA,1699737599
416,sosnovo-ozerskoye,52.5249,111.5418,-15.66,99,81,2.96,RU,1699737599
417,mont-dore,-22.2833,166.5833,24.44,99,23,6.54,NC,1699737599
418,kolonia town,6.964,158.206,27.0,94,100,1.54,FM,1699737600
419,zeya,53.75,127.2667,-12.51,74,100,1.87,RU,1699737600
420,ratnagiri,16.9833,73.3,26.49,59,100,2.77,IN,1699737601
421,kavaratti,10.5669,72.642,28.39,74,99,1.74,IN,1699737565
422,caxito,-8.5785,13.6643,25.12,90,100,1.24,AO,1699737602
423,harstad,68.799,16.5293,-0.47,77,10,8.05,NO,1699737602
424,faranah,10.0404,-10.7434,25.6,62,86,0.66,GN,1699737603
425,isangel,-19.55,169.2667,25.06,65,12,4.12,VU,1699737603
426,tura,25.5198,90.2201,17.95,88,0,1.71,IN,1699737604
427,gamboma,-1.8764,15.8644,21.78,95,97,1.24,CG,1699737605
428,wakkanai,45.4094,141.6739,-1.06,96,99,3.13,JP,1699737605
429,el fasher,13.6279,25.3494,27.35,29,61,1.44,SD,1699737605
430,arraias,-12.9288,-46.9437,31.42,22,44,1.03,BR,1699737606
431,howard springs,-12.497,131.047,27.15,82,78,2.3,AU,1699737606
432,saint-joseph,-21.3667,55.6167,22.21,85,38,3.99,RE,1699737606
433,changji,44.0167,87.3167,0.44,100,100,1.0,CN,1699737606
434,dunedin,-45.8742,170.5036,17.82,64,36,2.78,NZ,1699737607
435,hithadhoo,-0.6,73.0833,27.24,83,52,4.97,MV,1699737607
436,meadow lakes,61.6247,-149.6011,-1.69,94,40,0.0,US,1699737607
437,palasa,18.7667,84.4167,21.85,70,4,1.59,IN,1699737607
438,lawas,13.764,121.0566,24.79,92,100,2.79,PH,1699737607
439,woolgoolga,-30.1106,153.2007,23.93,79,9,5.27,AU,1699737607
440,dalandzadgad,43.5708,104.425,-6.48,28,0,3.2,MN,1699737608
441,tralee,52.2704,-9.7026,7.76,90,100,8.13,IE,1699737482
442,toliara,-23.35,43.6667,23.63,56,0,4.49,MG,1699737608
443,salinas,36.6777,-121.6555,26.66,40,0,3.09,US,1699737448
444,cacule,-14.5033,-42.2222,28.01,28,2,2.43,BR,1699737608
445,cabo san lucas,22.8909,-109.9124,30.84,57,0,5.14,MX,1699737526
446,sisimiut,66.9395,-53.6735,-6.41,91,100,5.61,GL,1699737608
447,blenheim,-41.516,173.9528,19.73,49,0,0.89,NZ,1699737609
448,wad az zaki,14.4619,32.2065,33.55,25,92,2.58,SD,1699737609
449,piaseczno,52.0814,21.024,8.83,91,40,3.09,PL,1699737609
450,minot air force base,48.4209,-101.3391,6.1,71,0,5.66,US,1699737609
451,ancud,-41.8697,-73.8203,8.13,64,52,9.13,CL,1699737609
452,nuku'alofa,-21.1333,-175.2,24.19,73,100,6.69,TO,1699737610
453,torghay,49.6339,63.4981,5.35,79,93,5.54,KZ,1699737610
454,hammerfest,70.6634,23.6821,-2.75,80,20,1.54,NO,1699737610
455,petauke,-14.2426,31.3253,22.47,66,95,3.25,ZM,1699737610
456,puerto rico,-26.796,-55.024,33.06,62,2,0.81,AR,1699737475
457,quellon,-43.1167,-73.6167,7.67,72,93,8.22,CL,1699737610
458,maintirano,-18.0667,44.0167,25.85,74,46,3.8,MG,1699737610
459,hafar al-batin,28.4328,45.9708,19.32,37,0,2.57,SA,1699737611
460,robore,-18.3333,-59.75,41.93,19,56,6.43,BO,1699737611
461,mata-utu,-13.2816,-176.1745,28.25,79,27,4.54,WF,1699737611
462,ciudad bolivar,8.1222,-63.5497,34.63,37,61,2.43,VE,1699737611
463,alaghsas,17.0187,8.0168,26.82,15,44,4.63,NE,1699737611
464,fale old settlement,-9.3852,-171.2468,28.72,75,95,3.44,TK,1699737612
465,sala,34.0389,-6.8166,18.19,94,16,1.54,MA,1699737612
466,awjilah,29.1081,21.2869,21.43,42,0,2.61,LY,1699737612
467,bubaque,11.2833,-15.8333,28.66,62,100,3.58,GW,1699737501
468,cururupu,-1.8283,-44.8683,26.45,74,6,2.39,BR,1699737612
469,guerrero negro,27.9769,-114.0611,24.91,22,0,3.74,MX,1699737612
470,juan griego,11.0817,-63.9655,27.93,79,100,8.07,VE,1699737612
471,narasannapeta,18.4167,84.05,21.87,78,3,2.29,IN,1699737613
472,tatarbunary,45.8373,29.6142,13.22,66,74,8.65,UA,1699737613
473,togur,58.3631,82.8265,0.64,99,100,2.68,RU,1699737613
474,palikir - national government center,6.9248,158.1611,26.41,94,100,1.54,FM,1699737613
475,prince rupert,54.3161,-130.3201,8.05,73,75,7.72,CA,1699737613
476,yeniseysk,58.4497,92.1703,-5.59,87,100,1.79,RU,1699737613
477,pisco,-13.7,-76.2167,23.03,68,20,7.2,PE,1699737613
478,antofagasta,-23.65,-70.4,18.6,70,18,5.21,CL,1699737364
479,mizdah,31.4451,12.9801,16.4,44,0,2.17,LY,1699737614
480,barrouallie,13.2333,-61.2667,24.79,89,100,5.14,VC,1699737614
481,wanxian,30.8039,108.3897,12.43,79,99,3.86,CN,1699737614
482,arkhangel'sk,64.5401,40.5433,-7.15,98,63,0.65,RU,1699737614
483,namibe,-15.1961,12.1522,20.97,78,73,2.16,AO,1699737614
484,chengde,40.9725,117.9361,-6.43,43,21,2.4,CN,1699737615
485,lerwick,60.1545,-1.1494,5.0,77,100,6.11,GB,1699737615
486,progreso,21.2833,-89.6667,30.62,83,100,5.74,MX,1699737615
487,tirebolu,41.0069,38.8139,20.02,54,67,6.77,TR,1699737615
488,deols,46.8293,1.7043,8.05,93,100,4.12,FR,1699737615
489,tateyama,34.9833,139.8667,11.72,85,100,6.89,JP,1699737615
490,macau,22.2006,113.5461,24.85,88,40,6.69,MO,1699737615
491,chelsea,51.4875,-0.1694,5.7,89,75,2.06,GB,1699737616
492,tanjung pandan,-2.75,107.65,25.09,88,100,1.44,ID,1699737616
493,tofol,5.3248,163.0078,25.88,94,100,1.03,FM,1699737616
494,catarman,12.4989,124.6377,24.56,93,83,1.57,PH,1699737616
495,usogorsk,63.4106,48.6872,0.37,96,100,2.27,RU,1699737616
496,newberry,34.2746,-81.6187,10.81,97,100,2.72,US,1699737617
497,torquay,50.4638,-3.5143,10.76,81,100,8.24,GB,1699737617
498,alton,38.8906,-90.1843,13.52,47,0,4.12,US,1699737462
499,ta`u,-14.2336,-169.5144,27.55,80,44,4.75,AS,1699737617
500,katsuura,35.1333,140.3,14.58,84,100,6.15,JP,1699737617
501,shimoda,34.6667,138.95,10.61,87,100,5.82,JP,1699737617
502,varberg,57.1056,12.2508,6.14,94,100,3.01,SE,1699737618
503,san antonio de pale,-1.4014,5.6325,26.31,83,100,5.2,GQ,1699737498
504,bardai,11.65,7.2333,24.33,23,40,2.7,NG,1699737618
505,fuglafjordur,62.244,-6.814,2.26,62,100,5.98,FO,1699737618
506,jining,35.405,116.5814,0.16,60,1,2.62,CN,1699737373
507,chimore,-16.9833,-65.1333,39.33,24,95,2.73,BO,1699737618
508,castillos,-34.1667,-53.8333,21.44,76,26,3.69,UY,1699737618
509,ladario,-19.0047,-57.6017,38.16,32,0,5.14,BR,1699737619
510,singaparna,-7.3515,108.111,21.67,96,62,0.82,ID,1699737619
511,port augusta,-32.5,137.7667,16.56,54,60,7.87,AU,1699737619
512,arsk,56.0915,49.8778,1.3,82,85,2.55,RU,1699737619
513,tiangua,-3.7322,-40.9917,26.22,33,0,1.93,BR,1699737619
514,mukalla,14.5425,49.1242,26.98,73,93,1.92,YE,1699737620
515,novotroitsk,51.203,58.3266,4.94,79,98,6.02,RU,1699737620
516,nemuro,43.3236,145.575,1.57,71,3,6.25,JP,1699737620
517,san agustin de valle fertil,-30.6335,-67.4682,34.68,14,0,6.49,AR,1699737367
518,betul,21.9153,77.8961,17.85,55,2,2.51,IN,1699737620
519,bisenda buzurg,25.4167,80.6167,20.72,62,0,1.58,IN,1699737621
520,sinan,34.8262,126.1086,5.06,62,100,12.32,KR,1699737621
521,margate,51.3813,1.3862,4.94,74,68,0.98,GB,1699737621
522,mochudi,-24.4167,26.15,26.64,27,49,2.71,BW,1699737621
523,touros,-5.1989,-35.4608,26.02,72,4,5.85,BR,1699737622
524,omutinskiy,56.4745,67.6709,0.38,96,100,1.85,RU,1699737622
525,zavodoukovsk,56.5042,66.5515,1.03,95,94,1.77,RU,1699737622
526,balimila,18.25,82.1333,18.94,74,6,0.93,IN,1699737568
527,piti village,13.4626,144.6933,29.06,78,0,6.69,GU,1699737623
528,tortoli,39.9256,9.6572,16.93,75,88,2.82,IT,1699737623
529,oum hadjer,13.2954,19.6966,28.68,21,37,3.92,TD,1699737623
530,quang ngai,15.1167,108.8,23.68,92,7,1.96,VN,1699737623
531,veraval,20.9,70.3667,26.76,33,21,6.33,IN,1699737623
532,manaure,11.7751,-72.4445,31.34,63,66,8.55,CO,1699737572
533,talavera,15.6167,120.9333,23.5,87,67,1.38,PH,1699737624
534,masjed soleyman,31.9364,49.3039,23.77,33,58,1.01,IR,1699737624
535,san pedro pochutla,15.7333,-96.4667,32.84,58,6,3.14,MX,1699737624
536,ulladulla,-35.35,150.4667,17.19,72,93,2.03,AU,1699737624
537,kisangani,0.5167,25.2,20.38,97,98,0.67,CD,1699737625
538,gbadolite,4.2833,21.0167,21.6,97,100,0.93,CD,1699737625
539,garachico,28.7781,-17.7646,20.27,88,75,3.6,ES,1699737625
540,cedeira,43.6797,-8.0209,17.21,74,69,12.64,ES,1699737626
541,lucapa,-8.4192,20.7447,19.16,97,97,1.21,AO,1699737626
542,canmore,51.0834,-115.3521,4.06,93,95,2.06,CA,1699737626
543,feijo,-8.1642,-70.3536,33.56,42,84,1.24,BR,1699737626
544,katsuren-haebaru,26.3369,127.8719,20.21,94,75,6.69,JP,1699737626
545,noumea,-22.2763,166.4572,24.44,99,20,6.92,NC,1699737627
546,serhiyivka,46.0272,30.3768,14.14,73,78,6.75,UA,1699737627
547,zhangye,38.9342,100.4517,-1.68,36,100,1.74,CN,1699737627
548,lata,40.1629,-8.3327,17.82,96,96,3.3,PT,1699737498
549,sarmiento,-45.5882,-69.07,14.35,22,99,11.42,AR,1699737627
550,upington,-28.4478,21.2561,23.21,25,41,4.63,ZA,1699737628
551,baraboo,43.4711,-89.7443,7.08,68,100,2.57,US,1699737628
552,yuzhno-kurilsk,44.0306,145.8556,2.43,80,43,4.85,RU,1699737628
553,saint-louis,16.3333,-15.0,30.57,12,82,4.55,SN,1699737465
